Index,Zip Code,Students Standard Exceeded_english2022,Students Standard Met_english2022,Students Standard Met and Above_english2022,Students Standard Nearly Met_english2022,Students Standard Not Met_english2022,Students with Scores_english2022,Percentage Standard Exceeded_english2022,Percentage Standard Met_english2022,Percentage Standard Met and Above_english2022,Percentage Standard Nearly Met_english2022,Percentage Standard Not Met_english2022,Median Mortgage
255,91746,256,445,701,446,610,1757,14.57029027,25.32726238,39.89755265,25.38417758,34.71826978,488400
256,91748,689,674,1363,491,621,2475,27.83838384,27.23232323,55.07070707,19.83838384,25.09090909,663600
257,91750,473,313,786,141,123,1050,45.04761905,29.80952381,74.85714286,13.42857143,11.71428571,630400
258,91752,313,510,823,597,823,2243,13.95452519,22.73740526,36.69193045,26.6161391,36.69193045,521900
259,91754,1017,783,1800,418,444,2662,38.20435763,29.41397446,67.61833208,15.70247934,16.67918858,687700
260,91755,330,249,579,206,242,1027,32.13242454,24.24537488,56.37779942,20.05842259,23.56377799,639900
261,91759,8,17,25,15,11,51,15.68627451,33.33333333,49.01960784,29.41176471,21.56862745,380000
262,91761,760,1374,2134,1038,1182,4354,17.4552136,31.55718879,49.01240239,23.84014699,27.14745062,452900
263,91762,720,1508,2228,1301,1635,5164,13.94268009,29.20216886,43.14484895,25.19364833,31.66150271,437700
264,91763,662,1215,1877,1049,1194,4120,16.06796117,29.49029126,45.55825243,25.46116505,28.98058252,423700
265,91764,555,1029,1584,1090,1605,4279,12.97032017,24.04767469,37.01799486,25.47324141,37.50876373,415600
266,91765,1756,1301,3057,666,546,4269,41.13375498,30.4755212,71.60927618,15.60084329,12.78988053,709800
267,91766,594,1063,1657,1186,1826,4669,12.72221032,22.76718783,35.48939816,25.40158492,39.10901692,452700
268,91767,338,817,1155,947,1441,3543,9.539937906,23.05955405,32.59949196,26.72876094,40.67174711,449500
269,91768,253,515,768,540,839,2147,11.78388449,23.98695855,35.77084304,25.15137401,39.07778295,427500
270,91770,1280,1157,2437,742,939,4118,31.08305002,28.09616319,59.17921321,18.01845556,22.80233123,601300
271,91773,1260,1292,2552,798,513,3863,32.61713694,33.44550867,66.06264561,20.65752006,13.27983433,625400
272,91775,361,209,570,158,146,874,41.30434783,23.91304348,65.2173913,18.0778032,16.70480549,861400
273,91776,738,738,1476,451,587,2514,29.35560859,29.35560859,58.71121718,17.93953858,23.34924423,698900
274,91780,1001,800,1801,381,419,2601,38.485198,30.757401,69.242599,14.64821223,16.10918877,766200
275,91784,450,506,956,320,203,1479,30.42596349,34.21230561,64.6382691,21.6362407,13.7254902,666800
276,91786,578,832,1410,775,994,3179,18.18181818,26.17175212,44.35357031,24.37873545,31.26769424,483400
277,91789,2115,1549,3664,753,629,5046,41.91438763,30.69758224,72.61196988,14.92271106,12.46531906,790500
278,91790,749,936,1685,733,943,3361,22.28503422,27.84885451,50.13388872,21.80898542,28.05712586,594000
279,91791,594,698,1292,497,683,2472,24.02912621,28.23624595,52.26537217,20.10517799,27.62944984,647400
280,91792,137,351,488,331,408,1227,11.16544417,28.60635697,39.77180114,26.97636512,33.25183374,557100
281,91801,1121,916,2037,568,677,3282,34.15600244,27.90981109,62.06581353,17.30652041,20.62766606,662100
282,91803,338,427,765,347,345,1457,23.19835278,29.30679478,52.50514756,23.8160604,23.67879204,643900
283,91901,166,341,507,269,295,1071,15.49953315,31.83940243,47.33893557,25.11671335,27.54435107,644200
284,91902,184,203,387,166,210,763,24.11533421,26.60550459,50.72083879,21.75622543,27.52293578,732000
285,91905,5,16,21,29,41,91,5.494505495,17.58241758,23.07692308,31.86813187,45.05494505,280400
286,91906,24,58,82,70,149,301,7.973421927,19.26910299,27.24252492,23.25581395,49.50166113,282800
287,91910,1822,2912,4734,2118,2304,9156,19.89951944,31.80428135,51.70380079,23.13237221,25.163827,549100
288,91911,906,1621,2527,1470,2145,6142,14.75089547,26.39205471,41.14295018,23.93357213,34.92347769,485300
289,91913,1625,1530,3155,953,765,4873,33.34701416,31.39749641,64.74451057,19.55674123,15.6987482,578600
290,91914,853,973,1826,579,462,2867,29.75235438,33.9379142,63.69026857,20.19532612,16.1144053,739300
291,91915,1164,1112,2276,648,537,3461,33.6318983,32.12944236,65.76134065,18.72291245,15.51574689,604600
292,91916,27,33,60,32,29,121,22.31404959,27.27272727,49.58677686,26.44628099,23.96694215,479600
293,91932,192,401,593,413,684,1690,11.36094675,23.72781065,35.0887574,24.43786982,40.47337278,639200
294,91935,41,107,148,114,167,429,9.557109557,24.94172494,34.4988345,26.57342657,38.92773893,681300
295,91941,713,786,1499,605,623,2727,26.14594793,28.82288229,54.96883022,22.18555189,22.8456179,684900
296,91942,650,862,1512,491,453,2456,26.46579805,35.09771987,61.56351792,19.99185668,18.44462541,578600
297,91945,169,396,565,450,652,1667,10.13797241,23.75524895,33.89322136,26.99460108,39.11217756,478800
298,91950,521,1196,1717,1364,2046,5127,10.16188804,23.32748196,33.48937,26.604252,39.906378,450700
299,91962,33,89,122,107,104,333,9.90990991,26.72672673,36.63663664,32.13213213,31.23123123,433300
300,91963,11,25,36,40,123,199,5.527638191,12.56281407,18.09045226,20.10050251,61.80904523,350000
301,91977,569,1035,1604,918,1343,3865,14.72186287,26.77878396,41.50064683,23.75161708,34.74773609,493000
302,91978,169,199,368,139,132,639,26.44757433,31.14241002,57.58998435,21.75273865,20.657277,454100
303,92003,207,287,494,186,223,903,22.92358804,31.78294574,54.70653378,20.59800664,24.69545958,720300
304,92004,10,35,45,48,106,199,5.025125628,17.5879397,22.61306533,24.12060302,53.26633166,320600
305,92007,146,123,269,59,38,366,39.89071038,33.60655738,73.49726776,16.12021858,10.38251366,1304000
306,92008,1170,1126,2296,678,445,3419,34.22053232,32.93360632,67.15413864,19.83035975,13.01550161,881300
307,92009,1536,929,2465,480,300,3245,47.33436055,28.62865948,75.96302003,14.79198767,9.244992296,964200
308,92010,156,106,262,29,7,298,52.34899329,35.5704698,87.91946309,9.731543624,2.348993289,776000
309,92011,379,365,744,132,75,951,39.85278654,38.38065195,78.23343849,13.88012618,7.886435331,924700
310,92014,224,72,296,41,18,355,63.09859155,20.28169014,83.38028169,11.54929577,5.070422535,1827000
311,92019,918,1420,2338,1187,1669,5194,17.67423951,27.33923758,45.01347709,22.85329226,32.13323065,576700
312,92020,841,1369,2210,1343,1880,5433,15.47947727,25.1978649,40.67734217,24.71930793,34.6033499,576200
313,92021,426,779,1205,858,1439,3502,12.16447744,22.24443175,34.40890919,24.50028555,41.09080525,469100
314,92024,1280,1370,2650,688,475,3813,33.56936795,35.92971414,69.49908209,18.04353527,12.45738264,1063400
315,92025,807,1439,2246,1125,1342,4713,17.12285169,30.53256949,47.65542118,23.8701464,28.47443242,558600
316,92026,572,1039,1611,1002,1364,3977,14.38270053,26.12522002,40.50792054,25.19487051,34.29720895,539900
317,92027,714,1235,1949,1255,1663,4867,14.67022807,25.37497432,40.04520238,25.78590507,34.16889254,493300
318,92028,508,833,1341,671,848,2860,17.76223776,29.12587413,46.88811189,23.46153846,29.65034965,627900
319,92029,163,206,369,125,162,656,24.84756098,31.40243902,56.25,19.05487805,24.69512195,690900
320,92036,80,135,215,170,351,736,10.86956522,18.3423913,29.21195652,23.09782609,47.69021739,425900
321,92037,728,505,1233,207,112,1552,46.90721649,32.53865979,79.44587629,13.33762887,7.216494845,1614900
322,92040,542,942,1484,812,923,3219,16.83752718,29.26374651,46.10127369,25.22522523,28.67350109,540200
323,92054,275,533,808,603,712,2123,12.95336788,25.1059821,38.05934998,28.40320301,33.53744701,648800
324,92056,698,1118,1816,969,958,3743,18.6481432,29.86908897,48.51723217,25.88832487,25.59444296,583700
325,92057,1096,1559,2655,1286,1615,5556,19.72642189,28.05975522,47.78617711,23.14614831,29.06767459,530600
326,92058,413,664,1077,576,793,2446,16.88470973,27.14636141,44.03107114,23.54865086,32.420278,510400
327,92059,0,7,7,16,25,48,0,14.58333333,14.58333333,33.33333333,52.08333333,234200
328,92061,4,32,36,31,55,122,3.278688525,26.2295082,29.50819672,25.40983607,45.08196721,611500
329,92064,2412,2821,5233,1917,1743,8893,27.12245586,31.72157877,58.84403463,21.55628022,19.59968515,767500
330,92065,471,821,1292,601,709,2602,18.10146042,31.55265181,49.65411222,23.09761722,27.24827056,593100
331,92067,338,210,548,46,29,623,54.25361156,33.70786517,87.96147673,7.383627608,4.654895666,2000000
332,92069,1212,1373,2585,1041,1054,4680,25.8974359,29.33760684,55.23504274,22.24358974,22.52136752,569500
333,92070,4,7,11,3,5,19,21.05263158,36.84210526,57.89473684,15.78947368,26.31578947,335700
334,92071,1113,1373,2486,882,806,4174,26.66506948,32.89410637,59.55917585,21.13080977,19.31001437,524100
335,92075,452,317,769,119,76,964,46.8879668,32.88381743,79.77178423,12.34439834,7.883817427,1442900
336,92078,1559,1742,3301,1116,849,5266,29.60501329,33.08013673,62.68515002,21.19255602,16.12229396,665300
337,92081,165,206,371,133,155,659,25.03793627,31.25948407,56.29742033,20.18209408,23.52048558,599400
338,92082,142,325,467,411,729,1607,8.836341008,20.22401991,29.06036092,25.57560672,45.36403236,620700
339,92083,710,1173,1883,1027,1219,4129,17.19544684,28.40881569,45.60426253,24.87285057,29.5228869,467600
340,92084,324,725,1049,862,1174,3085,10.50243112,23.50081037,34.00324149,27.94165316,38.05510535,600600
341,92086,5,28,33,27,50,110,4.545454545,25.45454545,30,24.54545455,45.45454545,265800
342,92101,180,295,475,245,303,1023,17.59530792,28.83675464,46.43206256,23.94916911,29.61876833,626000
343,92102,466,1062,1528,1068,1534,4130,11.28329298,25.71428571,36.99757869,25.85956416,37.14285714,477100
344,92103,483,477,960,367,346,1673,28.87029289,28.51165571,57.3819486,21.93664077,20.68141064,835300
345,92104,191,171,362,108,108,578,33.0449827,29.58477509,62.62975779,18.68512111,18.68512111,679300
346,92105,373,813,1186,934,1676,3796,9.826132771,21.41728135,31.24341412,24.60484721,44.15173867,459200
347,92106,526,746,1272,552,588,2412,21.80762852,30.92868988,52.73631841,22.88557214,24.37810945,1070000
348,92107,374,355,729,200,125,1054,35.48387097,33.68121442,69.16508539,18.97533207,11.85958254,982300
349,92108,23,43,66,24,23,113,20.3539823,38.05309735,58.40707965,21.23893805,20.3539823,469300
350,92109,566,460,1026,266,201,1493,37.91024782,30.81044876,68.72069658,17.81647689,13.46282652,962000
351,92110,466,433,899,321,321,1541,30.24010383,28.09863725,58.33874108,20.83062946,20.83062946,688800
352,92111,661,797,1458,684,985,3127,21.13847138,25.48768788,46.62615926,21.87400064,31.4998401,604600
353,92113,182,558,740,845,1874,3459,5.261636311,16.13183001,21.39346632,24.42902573,54.17750795,406600
354,92114,648,1090,1738,975,1310,4023,16.10738255,27.0942083,43.20159085,24.23564504,32.56276411,461500
355,92115,526,884,1410,899,1234,3543,14.84617556,24.95060683,39.79678239,25.37397686,34.82924076,580800
356,92116,183,219,402,149,188,739,24.7631935,29.63464141,54.39783491,20.1623816,25.43978349,690400
357,92117,486,830,1316,748,805,2869,16.93970024,28.92994075,45.86964099,26.07180202,28.05855699,690000
358,92118,576,484,1060,211,121,1392,41.37931034,34.77011494,76.14942529,15.15804598,8.692528736,1656900
359,92119,480,509,989,287,208,1484,32.34501348,34.29919137,66.64420485,19.33962264,14.01617251,632500
360,92120,961,848,1809,512,483,2804,34.2724679,30.2425107,64.5149786,18.2596291,17.2253923,654100
361,92121,101,206,307,173,184,664,15.21084337,31.02409639,46.23493976,26.05421687,27.71084337,821100
362,92122,782,477,1259,331,314,1904,41.07142857,25.05252101,66.12394958,17.38445378,16.49159664,780000
363,92123,440,466,906,341,413,1660,26.5060241,28.07228916,54.57831325,20.54216867,24.87951807,600900
364,92124,561,758,1319,564,551,2434,23.04847987,31.14215283,54.1906327,23.17173377,22.63763353,704400
365,92126,1211,1153,2364,672,620,3656,33.12363239,31.53719912,64.66083151,18.38074398,16.95842451,599500
366,92127,2639,1490,4129,606,355,5090,51.84675835,29.27308448,81.11984283,11.90569745,6.974459725,914200
367,92128,1369,1029,2398,469,269,3136,43.65433673,32.8125,76.46683673,14.95535714,8.577806122,681900
368,92129,2283,1486,3769,646,380,4795,47.61209593,30.99061522,78.60271116,13.47236705,7.924921794,815300
369,92130,3301,1674,4975,578,305,5858,56.3502902,28.57630591,84.92659611,9.866848754,5.206555138,1189300
370,92131,1607,916,2523,386,196,3105,51.75523349,29.50080515,81.25603865,12.431562,6.312399356,885500
371,92139,456,602,1058,517,623,2198,20.74613285,27.38853503,48.13466788,23.52138308,28.34394904,466100
372,92154,869,1745,2614,1700,2605,6919,12.55961844,25.22040757,37.78002602,24.57002457,37.64994941,477900
373,92173,166,343,509,518,1035,2062,8.050436469,16.6343356,24.68477207,25.12124151,50.19398642,388700
374,92201,578,1277,1855,1539,2549,5943,9.725727747,21.48746424,31.21319199,25.89601212,42.89079589,272400
375,92203,210,374,584,419,542,1545,13.59223301,24.20711974,37.79935275,27.1197411,35.08090615,368900
376,92210,90,84,174,63,55,292,30.82191781,28.76712329,59.5890411,21.57534247,18.83561644,750700
377,92211,93,108,201,80,112,393,23.66412214,27.48091603,51.14503817,20.3562341,28.49872774,400000
378,92220,99,337,436,462,1153,2051,4.826913701,16.43100926,21.25792296,22.52559727,56.21647977,259600
379,92223,1332,2190,3522,2042,2250,7814,17.04632711,28.02661889,45.07294599,26.13258254,28.79447146,354000
380,92225,121,293,414,324,678,1416,8.54519774,20.6920904,29.23728814,22.88135593,47.88135593,165000
381,92227,425,759,1184,842,1193,3219,13.20285803,23.57875116,36.7816092,26.15719167,37.06119913,226700
382,92230,8,24,32,41,81,154,5.194805195,15.58441558,20.77922078,26.62337662,52.5974026,211900
383,92231,319,797,1116,988,2223,4327,7.372313381,18.4192281,25.79154148,22.83337185,51.37508667,233300
384,92233,48,128,176,164,223,563,8.525754885,22.73534636,31.26110124,29.12966252,39.60923623,158400
385,92234,454,958,1412,1026,1643,4081,11.12472433,23.47463857,34.5993629,25.14089684,40.25974026,325200
386,92236,446,1034,1480,1128,1903,4511,9.886943028,22.92174684,32.80868987,25.00554201,42.18576812,262300
387,92239,1,2,3,5,8,16,6.25,12.5,18.75,31.25,50,112500
388,92240,246,664,910,813,1649,3372,7.295373665,19.6915777,26.98695136,24.11032028,48.90272835,230300
389,92243,859,1505,2364,1330,1916,5610,15.31194296,26.82709447,42.13903743,23.70766488,34.15329768,216700
390,92249,146,230,376,184,238,798,18.29573935,28.82205514,47.11779449,23.05764411,29.8245614,220200
391,92250,127,250,377,210,202,789,16.09632446,31.68567807,47.78200253,26.61596958,25.60202788,234300
392,92251,465,736,1201,562,498,2261,20.56612119,32.55196816,53.11808934,24.85625829,22.02565237,271600
393,92252,39,66,105,63,138,306,12.74509804,21.56862745,34.31372549,20.58823529,45.09803922,217900
394,92253,357,775,1132,806,1067,3005,11.88019967,25.79034942,37.67054908,26.82196339,35.50748752,453600
395,92254,71,160,231,222,505,958,7.411273486,16.70146138,24.11273486,23.17327766,52.71398747,160400
396,92256,15,16,31,24,25,80,18.75,20,38.75,30,31.25,183300
397,92257,7,4,11,9,12,32,21.875,12.5,34.375,28.125,37.5,57800
398,92260,714,890,1604,536,493,2633,27.11735663,33.80174706,60.91910368,20.35700722,18.7238891,363400
399,92262,299,406,705,349,503,1557,19.20359666,26.07578677,45.27938343,22.41490045,32.30571612,447800
400,92264,190,342,532,268,335,1135,16.74008811,30.13215859,46.8722467,23.6123348,29.5154185,386800
401,92270,115,131,246,108,116,470,24.46808511,27.87234043,52.34042553,22.9787234,24.68085106,570400
402,92273,14,44,58,60,122,240,5.833333333,18.33333333,24.16666667,25,50.83333333,158800
403,92274,158,582,740,823,1478,3041,5.195659323,19.1384413,24.33410062,27.06346597,48.60243341,113200
404,92275,28,122,150,156,313,619,4.523424879,19.7092084,24.23263328,25.20193861,50.56542811,145600
405,92276,37,58,95,63,123,281,13.16725979,20.6405694,33.80782918,22.41992883,43.77224199,206000
406,92277,163,393,556,421,717,1694,9.622195986,23.19952774,32.82172373,24.85242031,42.32585596,158900
407,92281,16,42,58,66,116,240,6.666666667,17.5,24.16666667,27.5,48.33333333,160600
408,92284,157,363,520,403,610,1533,10.24135682,23.67906067,33.92041748,26.28832355,39.79125897,225100
409,92285,5,13,18,16,24,58,8.620689655,22.4137931,31.03448276,27.5862069,41.37931034,157100
410,92301,176,473,649,727,1628,3004,5.85885486,15.74567244,21.6045273,24.20106525,54.19440746,238600
411,92307,340,706,1046,872,1650,3568,9.529147982,19.78699552,29.3161435,24.43946188,46.24439462,301700
412,92308,378,929,1307,1007,1642,3956,9.555106168,23.48331648,33.03842265,25.45500506,41.5065723,282100
413,92309,0,4,4,14,37,55,0,7.272727273,7.272727273,25.45454545,67.27272727,86300
414,92311,192,556,748,759,1825,3332,5.762304922,16.68667467,22.44897959,22.77911164,54.77190876,144900
415,92313,187,427,614,508,842,1964,9.521384929,21.7413442,31.26272912,25.86558045,42.87169043,378100
416,92314,63,85,148,74,107,329,19.14893617,25.83586626,44.98480243,22.49240122,32.52279635,307100
417,92315,81,192,273,188,246,707,11.45685997,27.15700141,38.61386139,26.59123055,34.79490806,467800
418,92316,333,749,1082,897,1436,3415,9.751098097,21.93265007,31.68374817,26.26647145,42.04978038,339100
419,92320,137,182,319,164,115,598,22.909699,30.43478261,53.34448161,27.42474916,19.23076923,279200
420,92324,537,1289,1826,1613,2765,6204,8.655705996,20.77691812,29.43262411,25.99935525,44.56802063,326000
421,92325,22,42,64,70,116,250,8.8,16.8,25.6,28,46.4,278800
422,92327,7,14,21,11,24,56,12.5,25,37.5,19.64285714,42.85714286,151700
423,92335,682,1797,2479,2175,3764,8418,8.101686861,21.34711333,29.44880019,25.83749109,44.71370872,344200
424,92336,1629,2611,4240,2358,2988,9586,16.99353223,27.23763822,44.23117046,24.59837263,31.17045692,460100
425,92337,508,1205,1713,1148,1499,4360,11.65137615,27.63761468,39.28899083,26.33027523,34.38073394,403600
426,92339,26,19,45,7,5,57,45.61403509,33.33333333,78.94736842,12.28070175,8.771929825,335700
427,92342,59,158,217,171,226,614,9.609120521,25.73289902,35.34201954,27.85016287,36.80781759,266100
428,92344,240,623,863,745,1034,2642,9.084027252,23.58062074,32.66464799,28.1983346,39.13701741,345700
429,92345,815,2116,2931,2602,4640,10173,8.011402733,20.80015728,28.81156001,25.57750909,45.6109309,277100
430,92346,681,1545,2226,1609,2350,6185,11.0105093,24.97978981,35.99029911,26.01455133,37.99514956,367300
431,92352,147,305,452,312,358,1122,13.10160428,27.18360071,40.28520499,27.80748663,31.90730838,457800
432,92354,95,81,176,48,88,312,30.44871795,25.96153846,56.41025641,15.38461538,28.20512821,411400
433,92356,300,651,951,618,872,2441,12.29004506,26.66939779,38.95944285,25.31749283,35.72306432,169100
434,92359,44,50,94,56,79,229,19.2139738,21.83406114,41.04803493,24.45414847,34.49781659,341600
435,92363,21,105,126,128,193,447,4.697986577,23.48993289,28.18791946,28.63534676,43.17673378,125400
436,92365,3,11,14,9,23,46,6.52173913,23.91304348,30.43478261,19.56521739,50,117600
437,92368,104,321,425,398,623,1446,7.192254495,22.19917012,29.39142462,27.5242047,43.08437068,259800
438,92371,141,415,556,490,673,1719,8.202443281,24.14194299,32.34438627,28.50494474,39.15066899,272700
439,92372,23,52,75,62,100,237,9.70464135,21.94092827,31.64556962,26.16033755,42.19409283,294100
440,92373,1284,1391,2675,1123,1107,4905,26.17737003,28.35881753,54.53618756,22.8950051,22.56880734,530800
441,92374,1184,1576,2760,1306,1471,5537,21.38342062,28.46306664,49.84648727,23.58677984,26.56673289,413600
442,92376,648,1464,2112,1817,3519,7448,8.700322234,19.65628357,28.3566058,24.39581096,47.24758324,332100
443,92377,349,813,1162,790,1100,3052,11.43512451,26.63826999,38.0733945,25.88466579,36.04193971,418300
444,92391,6,28,34,46,63,143,4.195804196,19.58041958,23.77622378,32.16783217,44.05594406,277100
445,92392,641,1337,1978,1174,1799,4951,12.94687942,27.00464553,39.95152494,23.71238134,36.33609372,276900
446,92394,187,515,702,794,1734,3230,5.789473684,15.94427245,21.73374613,24.58204334,53.68421053,261300
447,92395,746,1470,2216,1826,3745,7787,9.580069346,18.87761654,28.45768589,23.44933864,48.09297547,255100
448,92397,30,34,64,32,34,130,23.07692308,26.15384615,49.23076923,24.61538462,26.15384615,360900
449,92399,818,1339,2157,1199,1530,4886,16.74171101,27.40483013,44.14654114,24.53950061,31.31395825,368400
450,92404,525,1264,1789,1252,2228,5269,9.963940027,23.9893718,33.95331182,23.7616246,42.28506358,289900
451,92405,212,578,790,755,1319,2864,7.402234637,20.18156425,27.58379888,26.36173184,46.05446927,277800
452,92407,852,1552,2404,1564,2119,6087,13.99704288,25.49696074,39.49400361,25.69410218,34.8118942,367300
453,92408,149,409,558,523,1029,2110,7.061611374,19.38388626,26.44549763,24.78672986,48.76777251,304900
454,92410,442,1002,1444,949,1690,4083,10.8253735,24.54077884,35.36615234,23.24271369,41.39113397,207500
455,92411,249,558,807,748,1223,2778,8.963282937,20.08639309,29.04967603,26.92584593,44.02447804,238400
456,92501,279,595,874,610,921,2405,11.6008316,24.74012474,36.34095634,25.36382536,38.2952183,358700
457,92503,1132,2192,3324,2139,2756,8219,13.77296508,26.66991118,40.44287626,26.02506388,33.53205986,426000
458,92504,584,1240,1824,1096,1384,4304,13.56877323,28.81040892,42.37918216,25.46468401,32.15613383,391600
459,92505,353,768,1121,900,1443,3464,10.19053118,22.17090069,32.36143187,25.98152425,41.65704388,408100
460,92506,860,1309,2169,1083,1498,4750,18.10526316,27.55789474,45.66315789,22.8,31.53684211,503700
461,92507,626,953,1579,815,1194,3588,17.44704571,26.56075808,44.00780379,22.71460424,33.27759197,396100
462,92508,1001,1075,2076,650,572,3298,30.35172832,32.59551243,62.94724075,19.70891449,17.34384475,536600
463,92509,612,1634,2246,2093,3627,7966,7.682651268,20.51217675,28.19482802,26.2741652,45.53100678,391900
464,92530,505,1117,1622,1430,2261,5313,9.504987766,21.02390363,30.5288914,26.91511387,42.55599473,368200
465,92532,551,843,1394,690,679,2763,19.94209193,30.51031488,50.4524068,24.97285559,24.5747376,413400
466,92536,18,33,51,29,29,109,16.51376147,30.27522936,46.78899083,26.60550459,26.60550459,374100
467,92539,26,74,100,86,139,325,8,22.76923077,30.76923077,26.46153846,42.76923077,242300
468,92543,334,844,1178,966,2067,4211,7.931607694,20.04274519,27.97435289,22.93991926,49.08572786,169000
469,92544,287,717,1004,825,1502,3331,8.616031222,21.52506755,30.14109877,24.76733714,45.09156409,271700
470,92545,314,603,917,712,1111,2740,11.45985401,22.00729927,33.46715328,25.98540146,40.54744526,252000
471,92549,29,56,85,40,45,170,17.05882353,32.94117647,50,23.52941176,26.47058824,400300
472,92551,610,1039,1649,1030,1372,4051,15.05801037,25.64798815,40.70599852,25.42582078,33.8681807,332400
473,92553,550,1337,1887,1718,3527,7132,7.711721817,18.74649467,26.45821649,24.08861469,49.45316882,321800
474,92555,395,870,1265,1050,1602,3917,10.08424815,22.21087567,32.29512382,26.80622926,40.89864692,403300
475,92557,610,1240,1850,1298,1931,5079,12.01023824,24.41425477,36.42449301,25.55621185,38.01929514,362200
476,92562,1496,2030,3526,1536,1188,6250,23.936,32.48,56.416,24.576,19.008,478500
477,92563,1930,2595,4525,1745,1251,7521,25.66148119,34.50339051,60.16487169,23.2017019,16.63342641,459800
478,92567,123,303,426,311,383,1120,10.98214286,27.05357143,38.03571429,27.76785714,34.19642857,379400
479,92570,457,1251,1708,1469,2676,5853,7.807961729,21.37365454,29.18161627,25.09824022,45.72014352,326200
480,92571,752,1322,2074,1471,2197,5742,13.09648206,23.02333682,36.11981888,25.61825148,38.26192964,336100
481,92582,112,320,432,459,773,1664,6.730769231,19.23076923,25.96153846,27.58413462,46.45432692,339000
482,92583,527,1150,1677,1162,1817,4656,11.31872852,24.69931271,36.01804124,24.95704467,39.02491409,251700
483,92584,1011,1663,2674,1399,1335,5408,18.69452663,30.75073964,49.44526627,25.86908284,24.68565089,422000
484,92585,472,979,1451,871,1232,3554,13.28081035,27.54642656,40.82723692,24.50759707,34.66516601,371400
485,92586,199,367,566,338,411,1315,15.13307985,27.90874525,43.0418251,25.70342205,31.25475285,276200
486,92587,30,55,85,52,86,223,13.4529148,24.66367713,38.11659193,23.31838565,38.56502242,442700
487,92590,830,1494,2324,1287,1633,5244,15.82761251,28.48970252,44.31731503,24.5423341,31.14035088,1071800
488,92591,932,1243,2175,784,643,3602,25.87451416,34.50860633,60.38312049,21.76568573,17.85119378,501600
489,92592,2315,2702,5017,1494,1119,7630,30.34076016,35.41284404,65.75360419,19.58060288,14.66579292,522400
490,92595,373,725,1098,845,1112,3055,12.20949264,23.73158756,35.9410802,27.65957447,36.39934534,417300
491,92596,791,1086,1877,727,697,3301,23.96243563,32.89912148,56.8615571,22.0236292,21.11481369,475400
492,92602,1210,713,1923,302,196,2421,49.97934738,29.45064023,79.42998761,12.47418422,8.09582817,933600
493,92603,877,480,1357,194,130,1681,52.17132659,28.55443189,80.72575848,11.54074955,7.733491969,1303200
494,92604,1643,1103,2746,509,404,3659,44.90297896,30.14484832,75.04782728,13.91090462,11.04126811,818400
495,92606,469,362,831,228,187,1246,37.64044944,29.0529695,66.69341894,18.29855538,15.00802568,853800
496,92612,657,463,1120,191,164,1475,44.54237288,31.38983051,75.93220339,12.94915254,11.11864407,789000
497,92614,620,509,1129,272,254,1655,37.46223565,30.75528701,68.21752266,16.43504532,15.34743202,789500
498,92618,1575,1236,2811,651,438,3900,40.38461538,31.69230769,72.07692308,16.69230769,11.23076923,960800
499,92620,3202,1911,5113,783,539,6435,49.75912976,29.6969697,79.45609946,12.16783217,8.376068376,982000
500,92624,46,53,99,33,36,168,27.38095238,31.54761905,58.92857143,19.64285714,21.42857143,913400
501,92625,140,115,255,72,45,372,37.6344086,30.91397849,68.5483871,19.35483871,12.09677419,2000000
502,92626,650,901,1551,711,726,2988,21.75368139,30.15394913,51.90763052,23.79518072,24.29718876,842500
503,92627,383,538,921,527,617,2065,18.5472155,26.05326877,44.60048426,25.52058111,29.87893462,842100
504,92629,238,179,417,100,82,599,39.73288815,29.88313856,69.61602671,16.69449082,13.68948247,981600
505,92630,1161,1082,2243,754,970,3967,29.2664482,27.27501891,56.5414671,19.00680615,24.45172675,694800
506,92646,1280,1100,2380,563,320,3263,39.22770457,33.71130861,72.93901318,17.25406068,9.806926142,814900
507,92647,1379,1458,2837,899,886,4622,29.83556902,31.54478581,61.38035482,19.45045435,19.16919083,793300
508,92648,949,799,1748,416,311,2475,38.34343434,32.28282828,70.62626263,16.80808081,12.56565657,985800
509,92649,497,510,1007,288,211,1506,33.00132802,33.86454183,66.86586985,19.12350598,14.01062417,885000
510,92651,549,447,996,197,98,1291,42.52517428,34.62432223,77.14949651,15.25948877,7.591014717,2000000
511,92653,314,326,640,205,206,1051,29.87630828,31.01807802,60.8943863,19.50523311,19.60038059,771800
512,92655,231,199,430,132,177,739,31.25845737,26.92828146,58.18673884,17.86197564,23.95128552,583300
513,92656,1501,1288,2789,614,366,3769,39.82488724,34.17352083,73.99840807,16.29079331,9.71079862,679300
514,92657,152,68,220,24,20,264,57.57575758,25.75757576,83.33333333,9.090909091,7.575757576,2000000
515,92660,640,612,1252,315,257,1824,35.0877193,33.55263158,68.64035088,17.26973684,14.08991228,1905400
516,92661,81,52,133,39,11,183,44.26229508,28.41530055,72.67759563,21.31147541,6.010928962,2000000
517,92663,512,603,1115,312,277,1704,30.04694836,35.38732394,65.4342723,18.30985915,16.25586854,1590000
518,92672,445,542,987,380,359,1726,25.78215527,31.40208575,57.18424102,22.01622248,20.7995365,980200
519,92673,1175,1010,2185,491,294,2970,39.56228956,34.00673401,73.56902357,16.53198653,9.898989899,972200
520,92675,1128,1509,2637,1192,1247,5076,22.22222222,29.72813239,51.95035461,23.48305753,24.56658786,770000
